Date,USD
4/22/2015,1964.66
4/23/2015,1964.01
4/24/2015,1962.81
4/25/2015,1962.81
4/26/2015,1962.81
4/27/2015,1963.84
4/28/2015,1963.03
4/29/2015,1962.33
4/30/2015,1960.41
5/1/2015,1959.23
5/2/2015,1959.23
5/3/2015,1959.23
5/4/2015,1958.09
5/5/2015,1954.19
5/6/2015,1952.93
5/7/2015,1948.51
5/8/2015,1947.56
5/9/2015,1947.56
5/10/2015,1947.56
5/11/2015,1945.45
5/12/2015,1944.13
5/13/2015,1943.34
5/14/2015,1943.88
5/15/2015,1943.19
5/16/2015,1943.19
5/17/2015,1943.19
5/18/2015,1940.73
5/19/2015,1940.6
5/20/2015,1939.09
5/21/2015,1936.77
5/22/2015,1935.23
5/23/2015,1935.23
5/24/2015,1935.23
5/25/2015,1927.89
5/26/2015,1925.01
5/27/2015,1917.55
5/28/2015,1914.13
5/29/2015,1907.32
5/30/2015,1907.32
5/31/2015,1907.32
6/1/2015,1907.32
6/2/2015,1901.92
6/3/2015,1896.38
6/4/2015,1890.81
6/5/2015,1877.91
6/6/2015,1877.91
6/7/2015,1877.91
6/8/2015,1869.69
6/9/2015,1866.47
6/10/2015,1863.41
6/11/2015,1863.61
6/12/2015,1862.17
6/13/2015,1862.17
6/14/2015,1862.17
6/15/2015,1872.13
6/16/2015,1882.64
6/17/2015,1898.95
6/18/2015,1913.32
6/19/2015,1917.38
6/20/2015,1917.38
6/21/2015,1917.38
6/22/2015,1923.22
6/23/2015,1928.9
6/24/2015,1931.93
6/25/2015,1942.56
6/26/2015,1948.93
6/27/2015,1948.93
6/28/2015,1948.93
6/29/2015,1953.19
6/30/2015,1963.56
7/1/2015,1969.39
7/2/2015,1977.48
7/3/2015,1976.72
7/4/2015,1976.72
7/5/2015,1976.72
7/6/2015,1972.08
7/7/2015,1972.54
7/8/2015,1967.05
7/9/2015,1971.62
7/10/2015,1973.45
7/11/2015,1973.45
7/12/2015,1973.45
7/13/2015,1973.45
7/14/2015,1973.45
7/15/2015,1973.45
7/16/2015,1983.41
7/17/2015,1984.28
7/18/2015,1984.28
7/19/2015,1984.28
7/20/2015,1976.44
7/21/2015,1974.79
7/22/2015,1978.29
7/23/2015,1986.88
7/24/2015,1985.06
7/25/2015,1985.06
7/26/2015,1985.06
7/27/2015,1984.84
7/28/2015,1978.8
7/29/2015,1982.42
7/30/2015,1985.06
7/31/2015,1985.06
8/1/2015,1985.06
8/2/2015,1985.06
8/3/2015,1986.27
8/4/2015,1988.03
8/5/2015,1987.99
8/6/2015,1987.84
8/7/2015,1987.92
8/8/2015,1987.92
8/9/2015,1987.92
8/10/2015,1988.42
8/11/2015,1989
8/12/2015,1990.59
8/13/2015,1991.18
8/14/2015,1992.16
8/15/2015,1992.16
8/16/2015,1992.16
8/17/2015,1992.93
8/18/2015,1991.57
8/19/2015,1993.22
8/20/2015,1991.89
8/21/2015,1992.69
8/22/2015,1992.69
8/23/2015,1992.69
8/24/2015,1989.59
8/25/2015,1990.56
8/26/2015,1992.65
8/27/2015,1992.18
8/28/2015,1991.88
8/29/2015,1991.88
8/30/2015,1991.88
8/31/2015,1991.49
9/1/2015,1992.17
9/2/2015,1991.91
9/3/2015,1993.93
9/4/2015,1993.28
9/5/2015,1993.28
9/6/2015,1993.28
9/7/2015,1989.47
9/8/2015,1993.35
9/9/2015,1994.89
9/10/2015,1995.73
9/11/2015,1997.26
9/12/2015,1997.26
9/13/2015,1997.26
9/14/2015,1993.94
9/15/2015,1986.49
9/16/2015,1990.09
9/17/2015,1992.5
9/18/2015,1993.59
9/19/2015,1993.59
9/20/2015,1993.59
9/21/2015,1993.66
9/22/2015,1995.17
9/23/2015,1995.28
9/24/2015,1996.27
9/25/2015,1996.76
9/26/2015,1996.76
9/27/2015,1996.76
9/28/2015,1993.89
9/29/2015,1996.99
9/30/2015,1996.83
10/1/2015,1996.27
10/2/2015,1996.69
10/3/2015,1996.69
10/4/2015,1996.69
10/5/2015,1996.34
10/6/2015,1995.06
10/7/2015,1995.99
10/8/2015,1993.59
10/9/2015,1994.45
10/10/2015,1994.45
10/11/2015,1994.45
10/12/2015,1994.63
10/13/2015,1994.43
10/14/2015,1994.64
10/15/2015,1990.36
10/16/2015,1992.78
10/17/2015,1992.78
10/18/2015,1992.78
10/19/2015,1992.53
10/20/2015,1991.22
10/21/2015,1991.98
10/22/2015,1992.26
10/23/2015,1991.7
10/24/2015,1991.7
10/25/2015,1991.7
10/26/2015,1993.26
10/27/2015,1991.3
10/28/2015,1992.12
10/29/2015,1990.43
10/30/2015,1991.67
10/31/2015,1991.67
11/1/2015,1991.67
11/2/2015,1992.09
11/3/2015,1992.84
11/4/2015,1992.52
11/5/2015,1993.15
11/6/2015,1992.09
11/7/2015,1992.09
11/8/2015,1992.09
11/9/2015,1992.79
11/10/2015,1992.84
11/11/2015,1993.09
11/12/2015,1993.09
11/13/2015,1989.53
11/14/2015,1989.53
11/15/2015,1989.53
11/16/2015,1991.59
11/17/2015,1991.7
11/18/2015,1992.76
11/19/2015,1993.46
11/20/2015,1992.95
11/21/2015,1992.95
11/22/2015,1992.95
11/23/2015,1993.42
11/24/2015,1993.84
11/25/2015,1993.81
11/26/2015,1994.36
11/27/2015,1994.28
11/28/2015,1994.28
11/29/2015,1994.28
11/30/2015,1994.83
12/1/2015,1995.39
12/2/2015,1995.86
12/3/2015,1996.77
12/4/2015,1996.9
12/5/2015,1996.9
12/6/2015,1996.9
12/7/2015,1997.04
12/8/2015,1997.36
12/9/2015,1997.56
12/10/2015,1997.42
12/11/2015,1994.16
12/12/2015,1994.16
12/13/2015,1994.16
12/14/2015,1996.02
12/15/2015,1993.47
12/16/2015,1995.3
12/17/2015,1996.37
12/18/2015,1996.03
12/19/2015,1996.03
12/20/2015,1996.03
12/21/2015,1996.25
12/22/2015,1996.27
12/23/2015,1996.32
12/24/2015,1996.5
12/25/2015,1992.71
12/26/2015,1992.71
12/27/2015,1992.71
12/28/2015,1993.32
12/29/2015,1993.32
12/30/2015,1995.98
12/31/2015,1995.51
1/1/2016,1995.51
1/2/2016,1995.51
1/3/2016,1995.51
1/4/2016,1996.66
1/5/2016,1997.63
1/6/2016,1998.14
1/7/2016,1998.61
1/8/2016,1998.32
1/9/2016,1998.32
1/10/2016,1998.32
1/11/2016,1998.23
1/12/2016,1998.88
1/13/2016,1999.37
1/14/2016,1999.93
1/15/2016,2003.48
1/16/2016,2003.48
1/17/2016,2003.48
1/18/2016,2004.88
1/19/2016,2006.79
1/20/2016,2007.31
1/21/2016,2007.1
1/22/2016,2007.09
1/23/2016,2007.09
1/24/2016,2007.09
1/25/2016,2006.44
1/26/2016,2007.68
1/27/2016,2007.81
1/28/2016,2008.59
1/29/2016,2011.38
1/30/2016,2011.38
1/31/2016,2011.38
2/1/2016,2010.73
2/2/2016,2013.38
2/3/2016,2014.43
2/4/2016,2017.42
2/5/2016,2018.53
2/6/2016,2018.53
2/7/2016,2018.53
2/8/2016,2018.82
2/9/2016,2018.82
2/10/2016,2018.82
2/11/2016,2018.82
2/12/2016,2019.42
2/13/2016,2019.42
2/14/2016,2019.42
2/15/2016,2020.45
2/16/2016,2021.72
2/17/2016,2022.11
2/18/2016,2026.75
2/19/2016,2029.3
2/20/2016,2029.3
2/21/2016,2029.3
2/22/2016,2029.17
2/23/2016,2033.45
2/24/2016,2034.32
2/25/2016,2037.14
2/26/2016,2036.88
2/27/2016,2036.88
2/28/2016,2036.88
2/29/2016,2032.47
3/1/2016,2034.64
3/2/2016,2037.59
3/3/2016,2040.97
3/4/2016,2042.34
3/5/2016,2042.34
3/6/2016,2042.34
3/7/2016,2045.88
3/8/2016,2045.88
3/9/2016,2047
3/10/2016,2048.18
3/11/2016,2047.92
3/12/2016,2047.92
3/13/2016,2047.92
3/14/2016,2046.52
3/15/2016,2044.82
3/16/2016,2041.62
3/17/2016,2046.21
3/18/2016,2047.66
3/19/2016,2047.66
3/20/2016,2047.66
3/21/2016,2048.21
3/22/2016,2048.62
3/23/2016,2049.36
3/24/2016,2050.15
3/25/2016,2050.69
3/26/2016,2050.69
3/27/2016,2050.69
3/28/2016,2050.85
3/29/2016,2050.77
3/30/2016,2050.73
3/31/2016,2048.9
4/1/2016,2048.79
4/2/2016,2048.79
4/3/2016,2048.79
4/4/2016,2047.17
4/5/2016,2042.49
4/6/2016,2042.75
4/7/2016,2032.89
4/8/2016,2026.93
4/9/2016,2026.93
4/10/2016,2026.93
4/11/2016,2023.91
4/12/2016,2020.04
4/13/2016,2013.15
4/14/2016,2008.46
4/15/2016,2005.08
4/16/2016,2005.08
4/17/2016,2005.08
4/18/2016,1992.39
4/19/2016,1986.24
4/20/2016,1978.39
4/21/2016,1982.67
4/22/2016,1980.38
4/23/2016,1980.38
4/24/2016,1980.38
4/25/2016,1996.27
4/26/2016,1996.79
4/27/2016,2005.71
4/28/2016,2009.41
4/29/2016,2011.84
4/30/2016,2011.84
5/1/2016,2011.84
5/2/2016,2015.41
5/3/2016,2017.26
5/4/2016,2019.89
5/5/2016,2020.79
5/6/2016,2021.03
5/7/2016,2021.03
5/8/2016,2021.03
5/9/2016,2021.4
5/10/2016,2020.06
5/11/2016,2017.93
5/12/2016,2012.16
5/13/2016,2003.01
5/14/2016,2003.01
5/15/2016,2003.01
5/16/2016,1998.7
5/17/2016,1991.54
5/18/2016,2001.86
5/19/2016,2001.09
5/20/2016,1998.33
5/21/2016,1998.33
5/22/2016,1998.33
5/23/2016,2000.2
5/24/2016,2000.01
5/25/2016,1997.83
5/26/2016,1998.6
5/27/2016,1994.96
5/28/2016,1994.96
5/29/2016,1994.96
5/30/2016,1990.53
5/31/2016,1988.53
6/1/2016,1988.53
6/2/2016,1988.95
6/3/2016,1984.44
6/4/2016,1984.44
6/5/2016,1984.44
6/6/2016,1984.65
6/7/2016,1985.41
6/8/2016,1980.48
6/9/2016,1980.11
6/10/2016,1974.22
6/11/2016,1974.22
6/12/2016,1974.22
6/13/2016,1970.18
6/14/2016,1970.45
6/15/2016,1961.13
6/16/2016,1956.76
6/17/2016,1952.72
6/18/2016,1952.72
6/19/2016,1952.72
6/20/2016,1950.34
6/21/2016,1947.12
6/22/2016,1941.9
6/23/2016,1941.72
6/24/2016,1938.76
6/25/2016,1938.76
6/26/2016,1938.76
6/27/2016,1944.46
6/28/2016,1962.53
6/29/2016,1962.53
6/30/2016,1982.25
7/1/2016,1992.76
7/2/2016,1992.76
7/3/2016,1992.76
7/4/2016,1995.62
7/5/2016,1993.87
7/6/2016,2007.44
7/7/2016,2012.24
7/8/2016,2017.57
7/9/2016,2017.57
7/10/2016,2017.57
7/11/2016,2017.57
7/12/2016,2017.57
7/13/2016,2017.57
7/14/2016,2017.57
7/15/2016,2017.57
7/16/2016,2017.57
7/17/2016,2017.57
7/18/2016,2023.2
7/19/2016,2032.54
7/20/2016,2037.51
7/21/2016,2043.4
7/22/2016,2048.74
7/23/2016,2048.74
7/24/2016,2048.74
7/25/2016,2049.3
7/26/2016,2053.05
7/27/2016,2061.7
7/28/2016,2068.43
7/29/2016,2073.09
7/30/2016,2073.09
7/31/2016,2073.09
8/1/2016,2074.64
8/2/2016,2087.61
8/3/2016,2090.84
8/4/2016,2098.3
8/5/2016,2111.27
8/6/2016,2111.27
8/7/2016,2111.27
8/8/2016,2122.65
8/9/2016,2131.81
8/10/2016,2141.59
8/11/2016,2152.07
8/12/2016,2169.44
8/13/2016,2169.44
8/14/2016,2169.44
8/15/2016,2187.38
8/16/2016,2237.32
8/17/2016,2251.99
8/18/2016,2265.28
8/19/2016,2263.7
8/20/2016,2263.7
8/21/2016,2263.7
8/22/2016,2260.05
8/23/2016,2257.87
8/24/2016,2254.97
8/25/2016,2250.95
8/26/2016,2253.24
8/27/2016,2253.24
8/28/2016,2253.24
8/29/2016,2233.56
8/30/2016,2231.93
8/31/2016,2219.65
9/1/2016,2207.7
9/2/2016,2211.58
9/3/2016,2211.58
9/4/2016,2211.58
9/5/2016,2213.18
9/6/2016,2212.61
9/7/2016,2220.22
9/8/2016,2223.62
9/9/2016,2232.86
9/10/2016,2232.86
9/11/2016,2232.86
9/12/2016,2232.65
9/13/2016,2238.52
9/14/2016,2240.74
9/15/2016,2244.97
9/16/2016,2246.43
9/17/2016,2246.43
9/18/2016,2246.43
9/19/2016,2247.86
9/20/2016,2247.52
9/21/2016,2249.42
9/22/2016,2253.61
9/23/2016,2257.89
9/24/2016,2257.89
9/25/2016,2257.89
9/26/2016,2263.94
9/27/2016,2272.82
9/28/2016,2277.62
9/29/2016,2284.39
9/30/2016,2287.3
10/1/2016,2287.3
10/2/2016,2287.3
10/3/2016,2290.03
10/4/2016,2289.67
10/5/2016,2281.78
10/6/2016,2275.79
10/7/2016,2273.59
10/8/2016,2273.59
10/9/2016,2273.59
10/10/2016,2269.97
10/11/2016,2271.98
10/12/2016,2272.75
10/13/2016,2286.28
10/14/2016,2290.92
10/15/2016,2290.92
10/16/2016,2290.92
10/17/2016,2306.59
10/18/2016,2319.29
10/19/2016,2319.29
10/20/2016,2326.58
10/21/2016,2330.86
10/22/2016,2330.86
10/23/2016,2330.86
10/24/2016,2335.88
10/25/2016,2340.11
10/26/2016,2348.86
10/27/2016,2363.1
10/28/2016,2374.21
10/29/2016,2374.21
10/30/2016,2374.21
10/31/2016,2374.21
11/1/2016,2381.65
11/2/2016,2388.45
11/3/2016,2396.13
11/4/2016,2406.41
11/5/2016,2406.41
11/6/2016,2406.41
11/7/2016,2413.08
11/8/2016,2420.95
11/9/2016,2428.08
11/10/2016,2453.39
11/11/2016,2452.98
11/12/2016,2452.98
11/13/2016,2452.98
11/14/2016,2459.55
11/15/2016,2446.56
11/16/2016,2424.44
11/17/2016,2428.64
11/18/2016,2434.22
11/19/2016,2434.22
11/20/2016,2434.22
11/21/2016,2434.67
11/22/2016,2445.29
11/23/2016,2451.72
11/24/2016,2459.66
11/25/2016,2459.66
11/26/2016,2459.66
11/27/2016,2459.66
11/28/2016,2462.6
11/29/2016,2465.57
11/30/2016,2466.64
12/1/2016,2468.07
12/2/2016,2468.68
12/3/2016,2468.68
12/4/2016,2468.68
12/5/2016,2470.03
12/6/2016,2472.63
12/7/2016,2474.86
12/8/2016,2475.65
12/9/2016,2478.64
12/10/2016,2478.64
12/11/2016,2478.64
12/12/2016,2480.65
12/13/2016,2483
12/14/2016,2487.58
12/15/2016,2488.17
12/16/2016,2489.3
12/17/2016,2489.3
12/18/2016,2489.3
12/19/2016,2488.49
12/20/2016,2488.82
12/21/2016,2489.68
12/22/2016,2490.34
12/23/2016,2490.24
12/24/2016,2490.24
12/25/2016,2490.24
12/26/2016,2490.11
12/27/2016,2486.98
12/28/2016,2489.53
12/29/2016,2489.53
12/30/2016,2489.53
12/31/2016,2489.53
1/1/2017,2489.53
1/2/2017,2489.43
1/3/2017,2491.48
1/4/2017,2493
1/5/2017,2497.12
1/6/2017,2498.08
1/7/2017,2498.71
1/8/2017,2498.71
1/9/2017,2498.62
1/10/2017,2498.75
1/11/2017,2497.66
1/12/2017,2497.04
1/13/2017,2495.28
1/14/2017,2495.28
1/15/2017,2495.28
1/16/2017,2495.29
1/17/2017,2490.83
1/18/2017,2495.23
1/19/2017,2491.83
1/20/2017,2489.44
1/21/2017,2489.44
1/22/2017,2489.44
1/23/2017,2487.89
1/24/2017,2484.27
1/25/2017,2479.91
1/26/2017,2474.49
1/27/2017,2465.63
1/28/2017,2465.63
1/29/2017,2465.63
1/30/2017,2463.23
1/31/2017,2459.44
2/1/2017,2463.13
2/2/2017,2471
2/3/2017,2474.2
2/4/2017,2474.2
2/5/2017,2474.2
2/6/2017,2476.13
2/7/2017,2477.86
2/8/2017,2479.41
2/9/2017,2481.67
2/10/2017,2483.59
2/11/2017,2483.59
2/12/2017,2483.59
2/13/2017,2485.16
2/14/2017,2485.38
2/15/2017,2482.58
2/16/2017,2483.39
2/17/2017,2483.11
2/18/2017,2483.11
2/19/2017,2483.11
2/20/2017,2482.29
2/21/2017,2479.84
2/22/2017,2476.02
2/23/2017,2473.63
2/24/2017,2470.83
2/25/2017,2470.83
2/26/2017,2470.83
2/27/2017,2470.83
2/28/2017,2470.83
3/1/2017,2470.83
3/2/2017,2470.84
3/3/2017,2470.25
3/4/2017,2470.25
3/5/2017,2470.25
3/6/2017,2468.55
3/7/2017,2466.88
3/8/2017,2466.88
3/9/2017,2464
3/10/2017,2461.32
3/11/2017,2461.32
3/12/2017,2461.32
3/13/2017,2458.8
3/14/2017,2458.38
3/15/2017,2457.12
3/16/2017,2454.96
3/17/2017,2457.12
3/18/2017,2457.12
3/19/2017,2457.12
3/20/2017,2458.1
3/21/2017,2457.58
3/22/2017,2459.38
3/23/2017,2459.57
3/24/2017,2459.18
3/25/2017,2459.18
3/26/2017,2459.18
3/27/2017,2458.85
3/28/2017,2456.03
3/29/2017,2453.83
3/30/2017,2452.44
3/31/2017,2447.45
4/1/2017,2447.45
4/2/2017,2447.45
4/3/2017,2443.38
4/4/2017,2441.55
4/5/2017,2437.51
4/6/2017,2435.25
4/7/2017,2428.75
4/8/2017,2428.75
4/9/2017,2428.75
4/10/2017,2421.28
4/11/2017,2419.66
4/12/2017,2410.87
4/13/2017,2408.75
4/14/2017,2406.8
4/15/2017,2406.8
4/16/2017,2406.8
4/17/2017,2404.89
4/18/2017,2411.53
4/19/2017,2415.98
4/20/2017,2422.08
4/21/2017,2422.58
4/22/2017,2422.58
4/23/2017,2422.58
4/24/2017,2422.41
4/25/2017,2423.16
4/26/2017,2420.51
4/27/2017,2420.57
4/28/2017,2419.42
4/29/2017,2419.42
4/30/2017,2419.42
5/1/2017,2419.02
5/2/2017,2418.67
5/3/2017,2417.32
5/4/2017,2416.02
5/5/2017,2414.38
5/6/2017,2414.38
5/7/2017,2414.38
5/8/2017,2414.25
5/9/2017,2413.21
5/10/2017,2411.55
5/11/2017,2411.6
5/12/2017,2411.77
5/13/2017,2411.77
5/14/2017,2411.77
5/15/2017,2414.84
5/16/2017,2418.6
5/17/2017,2418.37
5/18/2017,2418.32
5/19/2017,2418.19
5/20/2017,2418.19
5/21/2017,2418.19
5/22/2017,2417.2
5/23/2017,2416.51
5/24/2017,2411.04
5/25/2017,2408.31
5/26/2017,2404.49
5/27/2017,2404.49
5/28/2017,2404.49
5/29/2017,2406.33
5/30/2017,2402.35
5/31/2017,2397.97
6/1/2017,2397.97
6/2/2017,2395.19
6/3/2017,2395.19
6/4/2017,2395.19
6/5/2017,2389.86
6/6/2017,2387.54
6/7/2017,2383.68
6/8/2017,2377.95
6/9/2017,2375.6
6/10/2017,2375.6
6/11/2017,2375.6
6/12/2017,2374.81
6/13/2017,2372.16
6/14/2017,2369.95
6/15/2017,2368.32
6/16/2017,2364.81
6/17/2017,2364.81
6/18/2017,2364.81
6/19/2017,2361.68
6/20/2017,2359.27
6/21/2017,2358.54
6/22/2017,2355.51
6/23/2017,2361.12
6/24/2017,2361.12
6/25/2017,2361.12
6/26/2017,2361.12
6/27/2017,2353.38
6/28/2017,2350.22
6/29/2017,2349.21
6/30/2017,2349.87
7/1/2017,2349.87
7/2/2017,2349.87
7/3/2017,2352.27
7/4/2017,2358.99
7/5/2017,2371.37
7/6/2017,2387.08
7/7/2017,2387.08
7/8/2017,2387.08
7/9/2017,2387.08
7/10/2017,2387.08
7/11/2017,2387.08
7/12/2017,2387.08
7/13/2017,2387.08
7/14/2017,2387.08
7/15/2017,2387.08
7/16/2017,2402.54
7/17/2017,2404.31
7/18/2017,2410.96
7/19/2017,2418.07
7/20/2017,2418.84
7/21/2017,2422.49
7/22/2017,2422.49
7/23/2017,2422.49
7/24/2017,2424.34
7/25/2017,2424.68
7/26/2017,2430.5
7/27/2017,2437.55
7/28/2017,2441.63
7/29/2017,2441.63
7/30/2017,2441.63
7/31/2017,2444.95
8/1/2017,2449.52
8/2/2017,2455.81
8/3/2017,2457.34
8/4/2017,2456.17
8/5/2017,2456.17
8/6/2017,2456.17
8/7/2017,2450.58
8/8/2017,2448.16
8/9/2017,2447.51
8/10/2017,2443.52
8/11/2017,2442.06
8/12/2017,2442.06
8/13/2017,2442.06
8/14/2017,2441
8/15/2017,2441.41
8/16/2017,2444.19
8/17/2017,2444.9
8/18/2017,2444.42
8/19/2017,2444.42
8/20/2017,2444.42
8/21/2017,2444.38
8/22/2017,2443.25
8/23/2017,2440.53
8/24/2017,2440.08
8/25/2017,2436.66
8/26/2017,2436.66
8/27/2017,2436.66
8/28/2017,2434.74
8/29/2017,2433.65
8/30/2017,2431.25
8/31/2017,2430.05
9/1/2017,2431.16
9/2/2017,2431.16
9/3/2017,2431.16
9/4/2017,2433.17
9/5/2017,2435.35
9/6/2017,2437.33
9/7/2017,2438.69
9/8/2017,2441.52
9/9/2017,2441.52
9/10/2017,2441.52
9/11/2017,2446.79
9/12/2017,2451.72
9/13/2017,2454.66
9/14/2017,2456.78
9/15/2017,2460.55
9/16/2017,2460.55
9/17/2017,2460.55
9/18/2017,2465.03
9/19/2017,2468.25
9/20/2017,2466.86
9/21/2017,2465.12
9/22/2017,2465.72
9/23/2017,2465.72
9/24/2017,2465.72
9/25/2017,2466.64
9/26/2017,2463.82
9/27/2017,2463.02
9/28/2017,2463.42
9/29/2017,2464.43
9/30/2017,2464.43
10/1/2017,2464.43
10/2/2017,2465.28
10/3/2017,2463.12
10/4/2017,2462.97
10/5/2017,2462.43
10/6/2017,2459.85
10/7/2017,2459.85
10/8/2017,2459.85
10/9/2017,2460.68
10/10/2017,2461.06
10/11/2017,2460.48
10/12/2017,2460.51
10/13/2017,2460.58
10/14/2017,2460.58
10/15/2017,2460.58
10/16/2017,2457.47
10/17/2017,2456.91
10/18/2017,2456.92
10/19/2017,2455.84
10/20/2017,2455.77
10/21/2017,2455.77
10/22/2017,2455.77
10/23/2017,2455.14
10/24/2017,2455.56
10/25/2017,2456.04
10/26/2017,2456.05
10/27/2017,2456.21
10/28/2017,2456.21
10/29/2017,2456.21
10/30/2017,2456.2
10/31/2017,2456.17
11/1/2017,2456.22
11/2/2017,2455.86
11/3/2017,2455.43
11/4/2017,2455.43
11/5/2017,2455.43
11/6/2017,2454.37
11/7/2017,2455.2
11/8/2017,2454.08
11/9/2017,2453.79
11/10/2017,2452.82
11/11/2017,2452.82
11/12/2017,2452.82
11/13/2017,2452.31
11/14/2017,2450.9
11/15/2017,2445.54
11/16/2017,2444.25
11/17/2017,2444.96
11/18/2017,2444.96
11/19/2017,2444.96
11/20/2017,2445.66
11/21/2017,2444.27
11/22/2017,2444.01
11/23/2017,2444.27
11/24/2017,2444.11
11/25/2017,2444.11
11/26/2017,2444.11
11/27/2017,2444.6
11/28/2017,2444.32
11/29/2017,2444.38
11/30/2017,2443.57
12/1/2017,2443.72
12/2/2017,2443.72
12/3/2017,2443.72
12/4/2017,2442.22
12/5/2017,2441.66
12/6/2017,2440.77
12/7/2017,2439.64
12/8/2017,2438.16
12/9/2017,2438.16
12/10/2017,2438.16
12/11/2017,2437.41
12/12/2017,2437.18
12/13/2017,2436.27
12/14/2017,2436.29
12/15/2017,2434.22
12/16/2017,2434.22
12/17/2017,2434.22
12/18/2017,2425.78
12/19/2017,2428.21
12/20/2017,2427.09
12/21/2017,2426.27
12/22/2017,2426.41
12/23/2017,2426.41
12/24/2017,2426.41
12/25/2017,2427.17
12/26/2017,2426.79
12/27/2017,2427.4
12/28/2017,2427.13
12/29/2017,2427.13
12/30/2017,2427.13
12/31/2017,2427.13
1/1/2018,2427.13
1/2/2018,2428.23
1/3/2018,2428.21
1/4/2018,2428.91
1/5/2018,2430.35
1/6/2018,2430.35
1/7/2018,2430.35
1/8/2018,2432.64
1/9/2018,2432.32
1/10/2018,2433.66
1/11/2018,2433.67
1/12/2018,2432.75
1/13/2018,2432.75
1/14/2018,2432.75
1/15/2018,2431.51
1/16/2018,2429.73
1/17/2018,2424.68
1/18/2018,2422.78
1/19/2018,2423.37
1/20/2018,2423.37
1/21/2018,2423.37
1/22/2018,2422.3
1/23/2018,2421.07
1/24/2018,2420.19
1/25/2018,2420.08
1/26/2018,2417.73
1/27/2018,2417.73
1/28/2018,2417.73
1/29/2018,2418.95
1/30/2018,2419.09
1/31/2018,2417.71
2/1/2018,2416.38
2/2/2018,2415.43
2/3/2018,2415.43
2/4/2018,2415.43
2/5/2018,2414.84
2/6/2018,2412.92
2/7/2018,2410.67
2/8/2018,2409.64
2/9/2018,2405.35
2/10/2018,2405.35
2/11/2018,2405.35
2/12/2018,2402.06
2/13/2018,2400.13
2/14/2018,2396.26
2/15/2018,2395.85
2/16/2018,2395.85
2/17/2018,2395.85
2/18/2018,2395.85
2/19/2018,2397.63
2/20/2018,2398.21
2/21/2018,2398.26
2/22/2018,2398.35
2/23/2018,2397.69
2/24/2018,2397.69
2/25/2018,2397.69
2/26/2018,2395.93
2/27/2018,2395.3
2/28/2018,2394.23
3/1/2018,2393.81
3/2/2018,2393.75
3/3/2018,2393.75
3/4/2018,2393.75
3/5/2018,2393.88
3/6/2018,2393.92
3/7/2018,2394.18
3/8/2018,2394.18
3/9/2018,2394.77
3/10/2018,2394.77
3/11/2018,2394.77
3/12/2018,2394.91
3/13/2018,2396.22
3/14/2018,2395.4
3/15/2018,2395.47
3/16/2018,2397.19
3/17/2018,2397.19
3/18/2018,2397.19
3/19/2018,2398.38
3/20/2018,2398.42
3/21/2018,2398.69
3/22/2018,2396.93
3/23/2018,2396.35
3/24/2018,2396.35
3/25/2018,2396.35
3/26/2018,2395.23
3/27/2018,2394.68
3/28/2018,2394.03
3/29/2018,2393.84
3/30/2018,2392.77
3/31/2018,2392.77
4/1/2018,2392.77
4/2/2018,2392.45
4/3/2018,2391.64
4/4/2018,2390.79
4/5/2018,2391.14
4/6/2018,2391.58
4/7/2018,2391.58
4/8/2018,2391.58
4/9/2018,2391.46
4/10/2018,2391.45
4/11/2018,2392.76
4/12/2018,2392.93
4/13/2018,2393.93
4/14/2018,2393.93
4/15/2018,2393.93
4/16/2018,2396.68
4/17/2018,2394.17
4/18/2018,2394.15
4/19/2018,2393.52
4/20/2018,2394.96
4/21/2018,2394.96
4/22/2018,2394.96
4/23/2018,2395.9
4/24/2018,2397.07
4/25/2018,2397.82
4/26/2018,2398.64
4/27/2018,2401.65
4/28/2018,2401.65
4/29/2018,2401.65
4/30/2018,2402.86
5/1/2018,2402.14
5/2/2018,2402.67
5/3/2018,2402.19
5/4/2018,2402.6
5/5/2018,2402.6
5/6/2018,2402.6
5/7/2018,2402.1
5/8/2018,2402.94
5/9/2018,2402.06
5/10/2018,2401.85
5/11/2018,2401.46
5/12/2018,2401.46
5/13/2018,2401.46
5/14/2018,2400.49
5/15/2018,2401
5/16/2018,2401.3
5/17/2018,2404.05
5/18/2018,2405.65
5/19/2018,2405.65
5/20/2018,2405.65
5/21/2018,2405.92
5/22/2018,2408.41
5/23/2018,2410.95
5/24/2018,2411.51
5/25/2018,2410.82
5/26/2018,2410.82
5/27/2018,2410.82
5/28/2018,2410.38
5/29/2018,2410.07
5/30/2018,2409.04
5/31/2018,2409.8
6/1/2018,2409.8
6/2/2018,2409.8
6/3/2018,2409.8
6/4/2018,2409.73
6/5/2018,2409.95
6/6/2018,2411.27
6/7/2018,2412.04
6/8/2018,2412.8
6/9/2018,2412.8
6/10/2018,2412.8
6/11/2018,2414.29
6/12/2018,2414.45
6/13/2018,2414.54
6/14/2018,2415.21
6/15/2018,2418.64
6/16/2018,2418.64
6/17/2018,2418.64
6/18/2018,2423.66
6/19/2018,2426.54
6/20/2018,2441.23
6/21/2018,2450.98
6/22/2018,2454.05
6/23/2018,2454.05
6/24/2018,2454.05
6/25/2018,2460.9
6/26/2018,2464.61
6/27/2018,2464.44
6/28/2018,2463.29
6/29/2018,2462.82
6/30/2018,2462.82
7/1/2018,2462.82
